Year,Age,Gender,Rate
2006,61,Male,6473042702
2006,62,Male,2968838926
2006,63,Male,2631624360
2006,64,Male,774908439.6
2006,65,Male,305763421.9
2006,66,Male,46956284.93
2006,67,Male,27175342.47
2006,68,Male,49632876.71
2006,69,Male,5829863.014
2006,70,Male,51396339.73
2006,71,Male,181183561.6
2006,74,Male,45000000
2006,76,Male,47000000
2007,17,Male,64584033.32
2007,18,Male,226447544.5
2007,19,Male,402302117
2007,20,Male,1196608253
2007,21,Male,4166564172
2007,22,Male,7154946542
2007,23,Male,11339391773
2007,24,Male,20435235346
2007,25,Male,31217927850
2007,26,Male,40029056336
2007,27,Male,59265032752
2007,28,Male,73481559734
2007,29,Male,93989678839
2007,30,Male,1.11E+11
2007,31,Male,1.28E+11
2007,32,Male,1.40E+11
2007,33,Male,1.57E+11
2007,34,Male,1.81E+11
2007,35,Male,1.98E+11
2007,36,Male,2.18E+11
2007,37,Male,2.35E+11
2007,38,Male,2.36E+11
2007,39,Male,2.46E+11
2007,40,Male,2.39E+11
2007,41,Male,2.46E+11
2007,42,Male,2.76E+11
2007,43,Male,2.58E+11
2007,44,Male,2.66E+11
2007,45,Male,2.47E+11
2007,46,Male,2.38E+11
2007,47,Male,2.27E+11
2007,48,Male,2.16E+11
2007,49,Male,1.81E+11
2007,50,Male,1.61E+11
2007,51,Male,1.55E+11
2007,52,Male,1.44E+11
2007,53,Male,1.24E+11
2007,54,Male,1.12E+11
2007,55,Male,77556290699
2007,56,Male,53167357118
2007,57,Male,38647024840
2007,58,Male,24103778697
2007,59,Male,18223583771
2007,60,Male,10171159237
2007,61,Male,6516802118
2007,62,Male,3822865408
2007,63,Male,1979972528
2007,64,Male,1402794099
2007,65,Male,433917989
2007,66,Male,21523300.82
2007,67,Male,34049906.85
2007,68,Male,338120547.9
2007,69,Male,47200000
2007,71,Male,47200000
2007,72,Male,56219178.08
2007,75,Male,45000000
2007,77,Male,47000000
2008,17,Male,4584109.589
2008,18,Male,440937094.9
2008,19,Male,302055556.3
2008,20,Male,2131045506
2008,21,Male,4523274710
2008,22,Male,12659658289
2008,23,Male,16752589512
2008,24,Male,27250248737
2008,25,Male,41564257000
2008,26,Male,68640100891
2008,27,Male,82918397933
2008,28,Male,1.05E+11
2008,29,Male,1.29E+11
2008,30,Male,1.42E+11
2008,31,Male,1.56E+11
2008,32,Male,1.85E+11
2008,33,Male,1.99E+11
2008,34,Male,2.09E+11
2008,35,Male,2.34E+11
2008,36,Male,2.62E+11
2008,37,Male,2.77E+11
2008,38,Male,2.90E+11
2008,39,Male,2.83E+11
2008,40,Male,2.99E+11
2008,41,Male,2.77E+11
2008,42,Male,2.76E+11
2008,43,Male,3.09E+11
2008,44,Male,2.86E+11
2008,45,Male,2.90E+11
2008,46,Male,2.58E+11
2008,47,Male,2.50E+11
2008,48,Male,2.47E+11
2008,49,Male,2.28E+11
2008,50,Male,1.86E+11
2008,51,Male,1.72E+11
2008,52,Male,1.62E+11
2008,53,Male,1.43E+11
2008,54,Male,1.18E+11
2008,55,Male,1.05E+11
2008,56,Male,66730276039
2008,57,Male,40854372381
2008,58,Male,30838207615
2008,59,Male,18185871185
2008,60,Male,11968395805
2008,61,Male,6023178488
2008,62,Male,3755396940
2008,63,Male,1562563683
2008,64,Male,1373403155
2008,65,Male,393453038.5
2008,66,Male,291805786.3
2008,68,Male,21195068.49
2008,69,Male,423600000
2008,70,Male,47200000
2008,72,Male,47200000
2008,76,Male,45000000
2008,78,Male,47000000
2009,17,Male,5920383.562
2009,18,Male,84345461.08
2009,19,Male,628913044.5
2009,20,Male,2352922412
2009,21,Male,6086023984
2009,22,Male,15088725037
2009,23,Male,23205572110
2009,24,Male,31596961042
2009,25,Male,51746874926
2009,26,Male,80866525441
2009,27,Male,1.15E+11
2009,28,Male,1.38E+11
2009,29,Male,1.62E+11
2009,30,Male,1.87E+11
2009,31,Male,1.99E+11
2009,32,Male,2.16E+11
2009,33,Male,2.45E+11
2009,34,Male,2.68E+11
2009,35,Male,2.65E+11
2009,36,Male,2.94E+11
2009,37,Male,3.40E+11
2009,38,Male,3.45E+11
2009,39,Male,3.51E+11
2009,40,Male,3.40E+11
2009,41,Male,3.51E+11
2009,42,Male,3.18E+11
2009,43,Male,3.19E+11
2009,44,Male,3.42E+11
2009,45,Male,3.13E+11
2009,46,Male,3.17E+11
2009,47,Male,2.65E+11
2009,48,Male,2.61E+11
2009,49,Male,2.61E+11
2009,50,Male,2.31E+11
2009,51,Male,1.95E+11
2009,52,Male,1.68E+11
2009,53,Male,1.60E+11
2009,54,Male,1.33E+11
2009,55,Male,1.06E+11
2009,56,Male,80826854609
2009,57,Male,56531526626
2009,58,Male,33459346208
2009,59,Male,23141997746
2009,60,Male,12818239366
2009,61,Male,7120668577
2009,62,Male,3822539624
2009,63,Male,2095204220
2009,64,Male,819824022.3
2009,65,Male,687099727
2009,66,Male,300161643.8
2009,67,Male,72363287.67
2009,68,Male,2749041.096
2009,69,Male,3445479.452
2009,70,Male,380000000
2009,71,Male,47200000
2009,73,Male,47200000
2009,77,Male,45000000
2009,79,Male,47000000
2010,17,Male,14965041.1
2010,18,Male,122358689.9
2010,19,Male,523422730.9
2010,20,Male,4228551786
2010,21,Male,13737993797
2010,22,Male,21552354547
2010,23,Male,36814503403
2010,24,Male,50932168633
2010,25,Male,76230530045
2010,26,Male,1.14E+11
2010,27,Male,1.57E+11
2010,28,Male,2.05E+11
2010,29,Male,2.39E+11
2010,30,Male,2.87E+11
2010,31,Male,3.10E+11
2010,32,Male,3.13E+11
2010,33,Male,3.49E+11
2010,34,Male,3.69E+11
2010,35,Male,4.13E+11
2010,36,Male,3.90E+11
2010,37,Male,4.22E+11
2010,38,Male,4.61E+11
2010,39,Male,4.74E+11
2010,40,Male,4.72E+11
2010,41,Male,4.57E+11
2010,42,Male,4.46E+11
2010,43,Male,4.10E+11
2010,44,Male,4.17E+11
2010,45,Male,4.34E+11
2010,46,Male,4.02E+11
2010,47,Male,3.76E+11
2010,48,Male,3.28E+11
2010,49,Male,3.14E+11
2010,50,Male,3.09E+11
2010,51,Male,2.64E+11
2010,52,Male,2.34E+11
2010,53,Male,1.87E+11
2010,54,Male,1.67E+11
2010,55,Male,1.31E+11
2010,56,Male,92347625841
2010,57,Male,70183124635
2010,58,Male,53864312551
2010,59,Male,29755395618
2010,60,Male,20460197382
2010,61,Male,7765196958
2010,62,Male,4652995669
2010,63,Male,1930177862
2010,64,Male,1159022448
2010,65,Male,462771687.2
2010,66,Male,106726123.1
2010,67,Male,151538082.2
2010,68,Male,37960547.95
2010,69,Male,12800000
2010,70,Male,6000000
2010,71,Male,17004931.51
2010,72,Male,34009863.01
2010,74,Male,34009863.01
2010,78,Male,45000000
2010,80,Male,47000000
2011,17,Male,14605676.71
2011,18,Male,176776400.2
2011,19,Male,951604605.7
2011,20,Male,2446527704
2011,21,Male,8687901846
2011,22,Male,27654316847
2011,23,Male,40130158394
2011,24,Male,57256848960
2011,25,Male,80713315571
2011,26,Male,1.23E+11
2011,27,Male,1.70E+11
2011,28,Male,2.32E+11
2011,29,Male,2.83E+11
2011,30,Male,3.25E+11
2011,31,Male,3.72E+11
2011,32,Male,3.98E+11
2011,33,Male,4.08E+11
2011,34,Male,4.46E+11
2011,35,Male,4.81E+11
2011,36,Male,5.11E+11
2011,37,Male,4.93E+11
2011,38,Male,5.24E+11
2011,39,Male,5.51E+11
2011,40,Male,5.70E+11
2011,41,Male,5.53E+11
2011,42,Male,5.42E+11
2011,43,Male,5.19E+11
2011,44,Male,4.69E+11
2011,45,Male,4.91E+11
2011,46,Male,4.73E+11
2011,47,Male,4.42E+11
2011,48,Male,4.12E+11
2011,49,Male,3.68E+11
2011,50,Male,3.41E+11
2011,51,Male,3.21E+11
2011,52,Male,2.89E+11
2011,53,Male,2.40E+11
2011,54,Male,1.80E+11
2011,55,Male,1.56E+11
2011,56,Male,1.10E+11
2011,57,Male,82785539081
2011,58,Male,59520928901
2011,59,Male,49332116789
2011,60,Male,25076542178
2011,61,Male,16664955833
2011,62,Male,4937737676
2011,63,Male,3802177747
2011,64,Male,966914392.5
2011,65,Male,234364767.5
2011,66,Male,209817563.7
2011,67,Male,44321505.04
2011,68,Male,67665753.42
2011,69,Male,7060273.973
2011,70,Male,9389589.041
2011,71,Male,4684931.507
2011,79,Male,45000000
2011,81,Male,47000000
2012,18,Male,120603253.7
2012,19,Male,240539238.5
2012,20,Male,1655433467
2012,21,Male,5514735081
2012,22,Male,13685275204
2012,23,Male,36454266196
2012,24,Male,56944283902
2012,25,Male,73647844880
2012,26,Male,1.08E+11
2012,27,Male,1.61E+11
2012,28,Male,2.11E+11
2012,29,Male,2.82E+11
2012,30,Male,3.36E+11
2012,31,Male,3.81E+11
2012,32,Male,4.33E+11
2012,33,Male,4.51E+11
2012,34,Male,4.49E+11
2012,35,Male,4.98E+11
2012,36,Male,5.28E+11
2012,37,Male,5.69E+11
2012,38,Male,5.25E+11
2012,39,Male,5.64E+11
2012,40,Male,5.91E+11
2012,41,Male,5.88E+11
2012,42,Male,5.81E+11
2012,43,Male,5.63E+11
2012,44,Male,5.25E+11
2012,45,Male,4.90E+11
2012,46,Male,4.75E+11
2012,47,Male,4.69E+11
2012,48,Male,4.32E+11
2012,49,Male,4.04E+11
2012,50,Male,3.58E+11
2012,51,Male,3.21E+11
2012,52,Male,3.00E+11
2012,53,Male,2.67E+11
2012,54,Male,2.11E+11
2012,55,Male,1.56E+11
2012,56,Male,1.23E+11
2012,57,Male,92296664887
2012,58,Male,65104313823
2012,59,Male,46849180447
2012,60,Male,40123437090
2012,61,Male,21432646114
2012,62,Male,11313889046
2012,63,Male,4127683299
2012,64,Male,1862320361
2012,65,Male,275282913.2
2012,66,Male,23760876.71
2012,67,Male,109964411
2012,68,Male,27199444.27
2012,69,Male,41324931.51
2012,70,Male,7636986.301
2012,80,Male,45000000
2012,82,Male,47000000
2013,17,Male,64273972.6
2013,18,Male,161207123.3
2013,19,Male,497841719.5
2013,20,Male,2673863772
2013,21,Male,6909739912
2013,22,Male,12257944367
2013,23,Male,27087624077
2013,24,Male,54692042812
2013,25,Male,83597879252
2013,26,Male,1.29E+11
2013,27,Male,1.57E+11
2013,28,Male,2.29E+11
2013,29,Male,2.82E+11
2013,30,Male,3.56E+11
2013,31,Male,4.43E+11
2013,32,Male,4.59E+11
2013,33,Male,5.47E+11
2013,34,Male,5.29E+11
2013,35,Male,5.21E+11
2013,36,Male,5.99E+11
2013,37,Male,6.69E+11
2013,38,Male,6.53E+11
2013,39,Male,5.82E+11
2013,40,Male,6.31E+11
2013,41,Male,6.64E+11
2013,42,Male,6.36E+11
2013,43,Male,6.29E+11
2013,44,Male,5.90E+11
2013,45,Male,5.52E+11
2013,46,Male,4.96E+11
2013,47,Male,4.82E+11
2013,48,Male,4.70E+11
2013,49,Male,4.22E+11
2013,50,Male,4.04E+11
2013,51,Male,3.42E+11
2013,52,Male,2.98E+11
2013,53,Male,2.79E+11
2013,54,Male,2.27E+11
2013,55,Male,1.73E+11
2013,56,Male,1.21E+11
2013,57,Male,1.01E+11
2013,58,Male,75208321773
2013,59,Male,53201650713
2013,60,Male,36289431209
2013,61,Male,24686100657
2013,62,Male,16436504908
2013,63,Male,8410533896
2013,64,Male,3508362960
2013,65,Male,368579520.5
2013,66,Male,93683006.85
2013,67,Male,20031649.32
2013,68,Male,7946876.712
2013,69,Male,5315068.493
2013,70,Male,19109589.04
2013,81,Male,45000000
2013,83,Male,14550684.93
2014,17,Male,60452054.79
2014,18,Male,124899110.3
2014,19,Male,257481370.1
2014,20,Male,3321312402
2014,21,Male,4843477832
2014,22,Male,11319012515
2014,23,Male,20748873775
2014,24,Male,41248133575
2014,25,Male,76875663273
2014,26,Male,1.44E+11
2014,27,Male,1.50E+11
2014,28,Male,2.03E+11
2014,29,Male,2.78E+11
2014,30,Male,3.41E+11
2014,31,Male,4.14E+11
2014,32,Male,4.98E+11
2014,33,Male,5.33E+11
2014,34,Male,6.57E+11
2014,35,Male,5.71E+11
2014,36,Male,6.50E+11
2014,37,Male,8.45E+11
2014,38,Male,7.16E+11
2014,39,Male,6.75E+11
2014,40,Male,6.13E+11
2014,41,Male,6.33E+11
2014,42,Male,6.80E+11
2014,43,Male,6.73E+11
2014,44,Male,6.41E+11
2014,45,Male,5.95E+11
2014,46,Male,5.61E+11
2014,47,Male,4.87E+11
2014,48,Male,4.81E+11
2014,49,Male,4.68E+11
2014,50,Male,4.67E+11
2014,51,Male,3.95E+11
2014,52,Male,3.41E+11
2014,53,Male,2.73E+11
2014,54,Male,2.51E+11
2014,55,Male,2.10E+11
2014,56,Male,1.31E+11
2014,57,Male,1.03E+11
2014,58,Male,82981816393
2014,59,Male,64917050106
2014,60,Male,40474609156
2014,61,Male,26788401384
2014,62,Male,15170256070
2014,63,Male,12012784074
2014,64,Male,4687905529
2014,65,Male,1001245089
2014,66,Male,233436186.7
2014,67,Male,39751495.89
2014,68,Male,178910137
2014,69,Male,55218893.15
2014,70,Male,61608219.18
2014,71,Male,76593451.19
2014,73,Male,6575342.466
2014,74,Male,13698.63014
2014,82,Male,45000000
2015,17,Male,24582191.78
2015,18,Male,258360153.6
2015,19,Male,2307320609
2015,20,Male,3338560430
2015,21,Male,9046893150
2015,22,Male,18015250097
2015,23,Male,30343768981
2015,24,Male,49107728458
2015,25,Male,92398523517
2015,26,Male,1.68E+11
2015,27,Male,2.20E+11
2015,28,Male,2.31E+11
2015,29,Male,2.94E+11
2015,30,Male,3.73E+11
2015,31,Male,4.41E+11
2015,32,Male,5.23E+11
2015,33,Male,5.90E+11
2015,34,Male,6.55E+11
2015,35,Male,7.93E+11
2015,36,Male,6.87E+11
2015,37,Male,9.95E+11
2015,38,Male,9.71E+11
2015,39,Male,7.87E+11
2015,40,Male,7.47E+11
2015,41,Male,6.77E+11
2015,42,Male,7.01E+11
2015,43,Male,7.56E+11
2015,44,Male,7.30E+11
2015,45,Male,7.17E+11
2015,46,Male,6.54E+11
2015,47,Male,6.08E+11
2015,48,Male,5.23E+11
2015,49,Male,5.15E+11
2015,50,Male,5.53E+11
2015,51,Male,5.15E+11
2015,52,Male,4.04E+11
2015,53,Male,3.47E+11
2015,54,Male,2.85E+11
2015,55,Male,2.55E+11
2015,56,Male,1.93E+11
2015,57,Male,1.24E+11
2015,58,Male,1.04E+11
2015,59,Male,80815487775
2015,60,Male,54640258254
2015,61,Male,33356972940
2015,62,Male,22879688428
2015,63,Male,10057192543
2015,64,Male,8387747899
2015,65,Male,2293282141
2015,66,Male,1095213719
2015,67,Male,754259840.3
2015,68,Male,437690235.6
2015,69,Male,1055497918
2015,70,Male,570940547.9
2015,71,Male,527747970.9
2015,72,Male,75454794.52
2015,73,Male,146581506.8
2015,74,Male,14287671.23
2015,83,Male,45000000
2016,17,Male,1619493972
2016,18,Male,2680959075
2016,19,Male,4594945163
2016,20,Male,10794494064
2016,21,Male,32989442617
2016,22,Male,45816320812
2016,23,Male,72288553940
2016,24,Male,1.05E+11
2016,25,Male,1.55E+11
2016,26,Male,2.27E+11
2016,27,Male,3.25E+11
2016,28,Male,3.95E+11
2016,29,Male,4.29E+11
2016,30,Male,5.20E+11
2016,31,Male,6.09E+11
2016,32,Male,6.80E+11
2016,33,Male,7.90E+11
2016,34,Male,8.61E+11
2016,35,Male,9.50E+11
2016,36,Male,1.20E+12
2016,37,Male,1.11E+12
2016,38,Male,1.32E+12
2016,39,Male,1.23E+12
2016,40,Male,1.06E+12
2016,41,Male,1.01E+12
2016,42,Male,9.20E+11
2016,43,Male,9.62E+11
2016,44,Male,9.85E+11
2016,45,Male,9.88E+11
2016,46,Male,1.06E+12
2016,47,Male,8.96E+11
2016,48,Male,8.49E+11
2016,49,Male,7.12E+11
2016,50,Male,7.79E+11
2016,51,Male,7.41E+11
2016,52,Male,7.00E+11
2016,53,Male,5.66E+11
2016,54,Male,4.72E+11
2016,55,Male,3.92E+11
2016,56,Male,3.27E+11
2016,57,Male,2.51E+11
2016,58,Male,1.97E+11
2016,59,Male,1.42E+11
2016,60,Male,1.31E+11
2016,61,Male,77578672949
2016,62,Male,51035249206
2016,63,Male,34233605984
2016,64,Male,18120761994
2016,65,Male,11088495848
2016,66,Male,9465325044
2016,67,Male,6851735309
2016,68,Male,5470927746
2016,69,Male,2991773380
2016,70,Male,3073929914
2016,71,Male,2214745220
2016,72,Male,1200368836
2016,73,Male,419143017.5
2016,74,Male,236819163
2016,75,Male,51972602.74
2016,76,Male,38991780.82
2016,77,Male,22408219.18
2016,78,Male,29210958.9
2016,79,Male,14402739.73
2016,80,Male,17643835.62
2016,81,Male,1657534.247
2016,84,Male,45000000
2017,17,Male,1585234121
2017,18,Male,4323791147
2017,19,Male,2327327573
2017,20,Male,12719161957
2017,21,Male,19794045643
2017,22,Male,39668216147
2017,23,Male,70249953833
2017,24,Male,1.19E+11
2017,25,Male,1.65E+11
2017,26,Male,2.33E+11
2017,27,Male,3.32E+11
2017,28,Male,4.61E+11
2017,29,Male,5.43E+11
2017,30,Male,5.97E+11
2017,31,Male,6.78E+11
2017,32,Male,7.93E+11
2017,33,Male,8.91E+11
2017,34,Male,1.00E+12
2017,35,Male,1.09E+12
2017,36,Male,1.17E+12
2017,37,Male,1.48E+12
2017,38,Male,1.42E+12
2017,39,Male,1.53E+12
2017,40,Male,1.44E+12
2017,41,Male,1.27E+12
2017,42,Male,1.26E+12
2017,43,Male,1.13E+12
2017,44,Male,1.16E+12
2017,45,Male,1.19E+12
2017,46,Male,1.21E+12
2017,47,Male,1.29E+12
2017,48,Male,1.13E+12
2017,49,Male,1.04E+12
2017,50,Male,8.98E+11
2017,51,Male,9.72E+11
2017,52,Male,9.24E+11
2017,53,Male,8.66E+11
2017,54,Male,7.19E+11
2017,55,Male,5.63E+11
2017,56,Male,4.49E+11
2017,57,Male,3.91E+11
2017,58,Male,3.36E+11
2017,59,Male,2.52E+11
2017,60,Male,2.21E+11
2017,61,Male,1.67E+11
2017,62,Male,1.14E+11
2017,63,Male,76587818790
2017,64,Male,52674367855
2017,65,Male,32220650896
2017,66,Male,23343886020
2017,67,Male,21252632420
2017,68,Male,17751438339
2017,69,Male,12651885531
2017,70,Male,7883021466
2017,71,Male,5734169048
2017,72,Male,4240026976
2017,73,Male,2407663794
2017,74,Male,986898044.8
2017,75,Male,196532876.7
2017,80,Male,164383.5616
2017,85,Male,21452054.79
